Vox Lux	2018	Logan Riley Bruner	1997	NULL	[Cullen Active]
Saaho	2019	Prakash Belawadi	NULL	NULL	[Shinde]
Climax	2018	Kiddy Smile	NULL	NULL	[Daddy]
Night Nurse	1931	Ralf Harolde	1899	1974	[Dr. Milton Ranger]
The Private Eyes	1980	Bernard Fox	1927	2016	[Justin]
The Couch Trip	1988	Michael DeLorenzo	1959	NULL	[Lopez]
When Love Is Lust	1973	Giovanni Forti Rosselli	NULL	NULL	NULL
Frontier(s)	2007	Patrick Ligardes	1962	NULL	[Karl]
The Legend of Hei	2019	Zhenji Huang	1984	NULL	[Diting]
Mookuthi Amman	2020	Mouli	NULL	NULL	[Ramasamy's grandfather]
Isolation	2021	Nathan Breton	NULL	NULL	[Robert (segment: Meat Hands)]
SuperBrother	2009	Janus Nabil Bakrawi	1974	NULL	[Ali]
Brawl	2012	Kazu Patrick Tang	NULL	NULL	[Fighter fighting fish]
Forsaken	2018	Grigoriy Siyatvinda	1970	NULL	NULL
Noble Fir	2014	Richard E. Wilson	NULL	NULL	[Henry Dean]
Dywizjon 303	2018	Nik Goldman	NULL	NULL	[Ronald Kellet]
The Dancing Dogs of Dombrova	2018	Douglas Nyback	NULL	NULL	[Aaron Cotler]
Innocents in Paris	1953	Laurence Harvey	1928	1973	[François]
Miss Sadie Thompson	1953	Henry Slate	1910	1996	[Pvt. Griggs]
A Man Called Sledge	1970	Claude Akins	1926	1994	[Hooker]
Sexmission	1984	Piotr Stefaniak	1949	NULL	[Assistant]
Joan the Maid 2: The Prisons	1994	Patrick Le Mauff	1953	NULL	[Jean Bâtard d'Orléans]
The List	2000	Romano Orzari	NULL	NULL	[Detective Mike Botkin]
The Covenant	2006	Steven Strait	1986	NULL	[Caleb Danvers]
Beerfest	2006	Erik Stolhanske	1968	NULL	[Todd Wolfhouse]
Beerfest	2006	Erik Stolhanske	1968	NULL	[Young Baron Ludwig]
Pumpkinhead 4: Blood Feud	2007	Richard Durden	1944	NULL	[Old Man Hatfield]
Lupin the 3rd: Napoleon's Dictionary	1991	Michihiro Ikemizu	1943	NULL	[France Representative]
Lupin the 3rd: Napoleon's Dictionary	1991	Gorô Naya	1929	2013	[Inspector Zenigata]
Snow Buddies	2008	Skyler Gisondo	1996	NULL	[B-Dawg]
The Old Ways	2020	Weston Meredith	NULL	NULL	[Postehki]
The Day After Quarantine	2021	Willie Callins	NULL	NULL	[Barber out back on phone]
Clash	2009	Nguyen Hau	NULL	NULL	[A.Thoong]
Treasure Buddies	2012	Skyler Gisondo	1996	NULL	[B-Dawg]
Wedding Planner Mystery	2014	Rick Ravanello	1967	NULL	[Detective Borden]
Irrational Man	2015	Ethan Phillips	1955	NULL	[Jill's Father]
Prisoner X	2016	Romano Orzari	NULL	NULL	[Prisoner X]
Prisoner X	2016	Romano Orzari	NULL	NULL	[Ramiro]
The Talent	2013	Nguyen Hau	NULL	NULL	[The Old Journalist]
The Mad Whale	2017	Kai Lennox	NULL	NULL	[The Chairman]
Purge of Kingdoms	2019	Bret Jones	NULL	NULL	[Johnny Bang Bang]
Dark Light	2019	Weston Meredith	NULL	NULL	[Dark Light]
Moontide	1942	Ralph Byrd	1909	1952	[Rev. Wilson]
Intentions of Murder	1964	Hyôe Enoki	1928	NULL	NULL
You Only Live Twice	1967	Donald Pleasence	1919	1995	[Blofeld]
The Ancines Woods	1970	Alfredo Mayo	1911	1985	[Don Nicolás de Valcárcel]
Bride's Revenge	1985	Ángel Ordiales	NULL	NULL	[Rufo]
A Christmas Carol	1984	David Warner	1941	2022	[Bob Cratchit]
Shrunken Heads	1994	Darris Love	1980	NULL	[Freddie Thompson]
Beyond Rangoon	1995	U Aung Ko	NULL	NULL	[U Aung Ko]
Intimate Affairs	2001	John Light	1973	NULL	[Peter]
Heights	2005	John Light	1973	NULL	[Peter]
Fay Grim	2006	Christian Collingwood	NULL	NULL	[Simon Grim]
Mr. Nice	2010	Luis Tosar	1971	NULL	[Craig Lovato]
Proyecto Emperador	2022	Luis Tosar	1971	NULL	[Juan]
Unknown	2011	Olivier Schneider	NULL	NULL	[Smith]
The Dark Tower	2017	Fran Kranz	1981	NULL	[Pimli]
The Ghost Who Walks	2019	Gil Darnell	NULL	NULL	[Donnie]
Cinderella: The Enchanted Beginning	2018	Adrian De Armas	NULL	NULL	[Adam]
Jam	2018	Shûhei Nogae	1986	NULL	[Takashi Minatomachi]
The Last Hunt	1956	Ainslie Pryor	1921	1958	[First Buffalo Hunter]
The Mole People	1956	Nestor Paiva	1905	1966	[Prof. Etienne Lafarge]
Black Mama White Mama	1973	Dindo Fernando	1940	1987	[Rocco]
The Holy Mountain	1973	Richard Rutowski	NULL	NULL	[Axon]
Werewolf Woman	1976	Frederick Stafford	1928	1979	[Inspector Modica]
The Tin Drum	1979	David Bennent	1966	NULL	[Oskar Matzerath]
Death of a Salesman	1985	Stephen Lang	1952	NULL	[Harold 'Happy' Loman]
The Stalker's Apprentice	1998	Richard Bates	NULL	NULL	[Camp Carl]
Pearl Harbor	2001	William Lee Scott	1973	NULL	[Billy]
Gods and Generals	2003	Stephen Lang	1952	NULL	[Gen. Stonewall Jackson]
High Roller: The Stu Ungar Story	2003	Todd Susman	1947	NULL	[Max Ungar]
Attack Force	2006	Andrew Bicknell	NULL	NULL	[Robinson]
The Ten	2007	Ken Marino	1968	NULL	[Dr. Glenn Richie]
The Ten	2007	Ken Marino	1968	NULL	[Cartoon Voices]
The Legend of Goemon	2009	Eiji Okuda	1950	NULL	[Hideyoshi Toyotomi]
Buckskin	2021	Eddie T Gomez	NULL	NULL	[Akira]
A Lonely Place to Die	2011	Ed Speleers	1988	NULL	[Ed]
Ace Wonder: Message from a Dead Man	2014	Gator Moore	NULL	NULL	[Gator Moore]
Ace Wonder: Message from a Dead Man	2014	Gator Moore	NULL	NULL	[Ace Wonder]
Bangalore Days	2014	Maniyanpilla Raju	1955	NULL	[Prakashan]
Campus Confidential	2013	Yu-Ning Chu	1970	NULL	[University Director]
All You Need Is Love	2015	Vivian Dawson	1986	NULL	[Jack]
Vengeance of the Phoenix Sisters	1968	Ming Kang	NULL	NULL	[Lu Tianba]
Breathe	2017	Ed Speleers	1988	NULL	[Colin Campbell]
Mid-Century	2022	Stephen Lang	1952	NULL	[Frederick Banner]
City Hunter	2018	Julien Arruti	1978	NULL	[Skippy]
The Mole People	1956	Phil Chambers	1916	1993	[Dr. Paul Stuart]
Fahrenheit 451	1966	Alfie Bass	1916	1987	[Book Person: 'The Prince']
Werewolf Woman	1976	Howard Ross	1941	NULL	[Luca Mondini]
The Bees	1978	Armando Martín	NULL	NULL	[Arthur]
D.A.R.Y.L.	1985	Michael McKean	1947	NULL	[Andy Richardson]
Mutant Action	1993	Karra Elejalde	1960	NULL	[José Óscar 'Manitas' Tellería]
The Land Before Time VI: The Secret of Saurus Rock	1998	John Ingle	1928	2012	[Cera's Dad]
Nicholas Nickleby	2002	Hugh Mitchell	1989	NULL	[Boy Nicholas Nickleby]
The Lake House	2006	Ebon Moss-Bachrach	1977	NULL	[Henry Wyler]
Equation to an Unknown	1980	Gianfranco Longhi	NULL	NULL	[La figure principale]
Equation to an Unknown	1980	Jean-Jacques Loupmon	NULL	NULL	[Le footballeur brun]
I Propose We Never See Each Other Again After Tonight	2020	Elmer Aquino	NULL	NULL	[Arthur DelaCruz]
Camino	2008	Emilio Gavira	1964	NULL	[Mr. Meebles]
The Devil's Double	2011	Dar Salim	1977	NULL	[Azzam]
Unknown	2011	Bruno Ganz	1941	2019	[Ernst Jürgen]
Treasure Buddies	2012	Aidan Gemme	NULL	NULL	[Babu]
Sea to Shining Sea	2017	John Grigley	NULL	NULL	[Grigley]
Ghabe	2019	Ahmad Fadel	NULL	NULL	[Farid]
Ghabe	2019	Ahmad Fadel	NULL	NULL	[Monir's cousin]
Mad Love	1935	George Davis	1889	1965	[Chauffeur]
Raigekitai Shutsudu00f4	1944	Akitake Kôno	1911	1978	[Murakami]
The Body Snatcher	1945	Boris Karloff	1887	1969	[Cabman John Gray]
The Terror	1963	Boris Karloff	1887	1969	[Baron Victor Frederick Von Leppe]
The Terror	1963	Boris Karloff	1887	1969	[Eric]
Shock Waves	1977	Fred Buch	1935	2012	[Chuck]
84 Charing Cross Road	1987	Maurice Denham	1909	2002	[George Martin]
Bill & Ted's Excellent Adventure	1989	Keanu Reeves	1964	NULL	[Ted 'Theodore' Logan]
Deep Blood	1990	Van Jensens	NULL	NULL	[Indian]
The Trench	1999	James D'Arcy	1975	NULL	[Pte. Colin Daventry]
The Lake House	2006	Keanu Reeves	1964	NULL	[Alex Wyler]
Nadhoo Khan	2019	Baninder Bunny	NULL	NULL	[Natha]
Rise and Shine, Benedict Stone	2021	Matt Hamilton	NULL	NULL	[Charlie Stone]
Love Fiction	2012	Lee Byung-joon	1964	NULL	[Multi Man]
The Outcasts	2017	Daniel Eric Gold	1975	NULL	[Mr. Samuels]
The Beauty Inside	2015	Park Seo-joon	1988	NULL	[Woo-jin]
The Haunted House on Kirby Road	2016	Andrew Pimento	NULL	NULL	[Lucky]
Among Thieves	2019	Roberto Medina	NULL	NULL	[Alonso]
Parmanu: The Story of Pokhran	2018	Ajay Shankar	NULL	NULL	[Puru Ranganathan]
For a Few Dollars More	1965	Luigi Pistilli	1929	1996	[Groggy, Member of Indio's Gang]
A Man Called Sledge	1970	John Marley	1907	1984	[The 'Old Man']
Murders in the Rue Morgue	1971	Jason Robards	1922	2000	[Cesar Charron]
The World's Greatest Athlete	1973	Vito Scotti	1918	1996	[Games Spectator]
Comes a Horseman	1978	Jason Robards	1922	2000	[Ewing]
Sweater Girls	1978	Micheal Goodrow	1953	NULL	[George]
Mystery, Alaska	1999	Hank Azaria	1964	NULL	[Charles Danner]
The Echo of Thunder	1998	James Wright	NULL	NULL	[Mr. Calloway]
L.A. Wars	1994	Sam Sabbagh	NULL	NULL	[Vick]
Wife to Be Sacrificed	1974	Bunta Tani	NULL	NULL	[Hunter A]
Madam Q	1996	Ting-Sheng Lin	NULL	NULL	NULL
In from the Night	2006	Mackenzie Astin	1973	NULL	[Rob Miller]
The Devil's Double	2011	Philip Quast	1957	NULL	[Saddam Hussein]
The Devil's Double	2011	Philip Quast	1957	NULL	[Faoaz]
Taking a Shot at Love	2021	Kurt Long	1973	NULL	[Terry]
Star-Crossed: The Film	2021	LahSoul the Pale Horse	NULL	NULL	[Busker]
Breakaway	2011	Anupam Kher	1955	NULL	[Darvesh Singh]
Forsaken	2018	Boris Moiseev	1954	2022	[Randolf]
Justice League: War	2014	Jason O'Mara	1972	NULL	[Batman]
Justice League: War	2014	Jason O'Mara	1972	NULL	[Bruce Wayne]
Vox Lux	2018	Jude Law	1972	NULL	[The Manager]
Radium Girls	2018	John Bedford Lloyd	1956	NULL	[Arthur Roeder]
The Colony	2021	Sebastian Roché	NULL	NULL	[Blake's Father]
The Anthem of the Heart	2017	Tsunaki Fukushima	NULL	NULL	NULL
Tyger Tyger	2019	Max Madsen	1994	NULL	[Cole]
Victoria the Great	1937	Gordon McLeod	1884	1953	[John Brown]
Vedo nudo	1969	Nino Manfredi	1921	2004	[Cacopardo]
Vedo nudo	1969	Nino Manfredi	1921	2004	[Angelo Perfili]
Vedo nudo	1969	Nino Manfredi	1921	2004	[Ercole]
The Great White Hype	1996	Jamie Foxx	1967	NULL	[Hassan El Ruk'n]
Hell	1979	Nobuo Kaneko	1923	1995	[Emma Daio]
Get Well Soon	2001	Tate Donovan	1963	NULL	[Mark]
Futurama: Bender's Big Score	2007	John DiMaggio	1968	NULL	[Bender Rodriguez]
Futurama: Bender's Big Score	2007	John DiMaggio	1968	NULL	[Barbados Slim]
Futurama: Bender's Big Score	2007	John DiMaggio	1968	NULL	[Robot Santa]
The Shopaholics	2006	Tian-Lin Wang	1928	2010	[Fatty Lee]
Scooby-Doo! Mask of the Blue Falcon	2012	John DiMaggio	1968	NULL	[Mr. Hyde]
Assassins Tale	2013	Michael Beach	1963	NULL	[Roman]
I'd Kill for You	2018	Robert Hook	NULL	NULL	[Sean]
Typhoon	1962	You Tso	NULL	NULL	NULL
Blame	2017	Tate Donovan	1963	NULL	[Robert McCarthy]
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	John DiMaggio	1968	NULL	[Lex Luthor]
Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!	2015	John DiMaggio	1968	NULL	[Joker]
The Devil Outside	2018	Jeremy Colton	NULL	NULL	[Trevor]
Magellan	2017	Matthew Mercer	1982	NULL	[A.I. Ferdinand]
Three Christs	2017	Peter Dinklage	1969	NULL	[Joseph]
Drib	2017	Hugo Armstrong	NULL	NULL	[Director]
Parmanu: The Story of Pokhran	2018	Vikas Kumar	1977	NULL	[Major Prem Singh]
DC Super Hero Girls: Intergalactic Games	2017	John DiMaggio	1968	NULL	[Ambassador Bek]
Rain	2020	Aleksei Beljajev	NULL	NULL	[Dimitri]
The Fighting Preacher	2019	Charley Boon	NULL	NULL	[Buster]
Comrades of 1918	1930	Gustav Püttjer	1886	1959	[Hamburger]
Drums Along the Mohawk	1939	Arthur Shields	1896	1970	[Reverend Rosenkrantz]
Doctor Dolittle	1967	Rex Harrison	1908	1990	[Dr. John Dolittle]
The Dove	1974	Apenisa Naigulevu	1945	2013	[Cruise Ship Captain]
The Gumball Rally	1976	Michael Sarrazin	1940	2011	[Michael Bannon - Cobra Team]
Candleshoe	1977	David Niven	1910	1983	[Priory]
Young Sherlock Holmes	1985	Earl Rhodes	1962	NULL	[Dudley]
The Lunatics	1986	Stanley Sui-Fan Fung	1943	NULL	[Dr. Tsui]
Bull Durham	1988	David Neidorf	1962	NULL	[Bobby]
Gone Fishin'	1997	Nick Brimble	1944	NULL	[Dekker Massey]
Desperate Teenage Lovedolls	1984	Steve McDonald	NULL	NULL	[Johnny Tremaine]
The Outsider	2019	Philip V. Bruenn	NULL	NULL	[Danny]
The Coming	2020	Trevor Burke	NULL	NULL	[Bj]
Mother's Love	2022	Pere Costa	1984	NULL	NULL
In the Beginning	2009	Vincent Rottiers	1986	NULL	[Nicolas]
Ironclad	2011	Mackenzie Crook	1971	NULL	[Daniel Marks]
Sex & Drugs & Rock & Roll	2010	Mackenzie Crook	1971	NULL	[Russell Hardy]
The Holy Man III	2010	Somjai Sukjai	NULL	NULL	[Phra Tacherm]
Marry a Perfect Man	2012	Stanley Sui-Fan Fung	1943	NULL	NULL
Shadows on the Wall	2015	Tim Fox	NULL	NULL	[Chase Marshall]
Rites of Passage	2013	Kane Porter	NULL	NULL	[Kane]
Alice in Marialand	2014	Claudio Lafarga	1979	NULL	[Tonatiuh]
Mr. Weekend	2020	Willie Wright	NULL	NULL	[Charlie Jenkins]
The Anthem of the Heart	2017	Yoshiyoshi Arakawa	1974	NULL	[Kazuki Joshima]
Monsters and Men	2018	Kelvin Harrison Jr.	1994	NULL	[Zyrick]
See You Yesterday	2019	Michael J. Fox	1961	NULL	[Mr. Lockhart]
Skullduggery	1970	Burt Reynolds	1936	2018	[Douglas Temple]
I Drink Your Blood	1970	John Damon	1942	2016	[Roger Davis]
Courage fuyons	1979	Philippe Leroy	1930	NULL	[Eric Sylvain de Chalamond]
Stick	1985	Burt Reynolds	1936	2018	[Stick]
Bull Durham	1988	Danny Gans	1956	2009	[Deke]
Homeboy	1988	David Albert Taylor	NULL	NULL	[Cannonball]
Gladiator	1992	T.E. Russell	NULL	NULL	[Spits]
The Daytrippers	1996	Pat McNamara	1933	NULL	[Jim Malone]
Mystery, Alaska	1999	Burt Reynolds	1936	2018	[Judge Walter Burns]
I Love It from Behind!	1981	Ren Seido	NULL	NULL	[Bunta]
I Love It from Behind!	1981	Ren Seido	NULL	NULL	[Rei's gay friend]
Sex and Death 101	2007	Robert Wisdom	1953	NULL	[Alpha]
Untraceable	2008	Tim DeZarn	1952	NULL	[Herbert Miller]
Love Happens	2009	John Carroll Lynch	1963	NULL	[Walter]
Mystery Team	2009	John Lutz	1973	NULL	[Frank]
9/11: Minute by Minute	2021	Bob Taylor	NULL	NULL	[Narrator]
Hell and Back	2015	T.J. Miller	1981	NULL	[Augie]
Papusza	2013	Artur Steranko	1959	NULL	[Lieutenant Czarnecki]
Better Start Running	2018	Jeremy Irons	1948	NULL	[Garrison]
Bad People	2016	Jason Faunt	1974	NULL	[Ben]
Mr. Weekend	2020	Lee Coc	NULL	NULL	[Diego Cervan]
Lake Michigan Monster	2018	Wayne Tews	NULL	NULL	[Ashcroft]
Appiness	2018	Mike Carrozza	NULL	NULL	[Vince]
Ghabe	2019	Martin Melin	1967	NULL	[Border Police 1]
Objective, Burma!	1945	James Brown	1920	1992	[SSgt. Treacy]
For a Few Dollars More	1965	Panos Papadopulos	1920	2001	[Sancho Perez, Member of Indio's Gang]
Get Mean	1975	Sherman 'Big Train' Bergman	NULL	NULL	[Barbarian]
Real Life	1979	Harold Einstein	NULL	NULL	[Role Reversal Family Son]
Hocus Pocus	1993	Larry Bagby	1974	NULL	[Ernie 'Ice']
The Great White Hype	1996	Cheech Marin	1946	NULL	[Julio Escobar]
Eyes Wide Shut	1999	Tom Cruise	1962	NULL	[Dr. William Harford]
Intimate Affairs	2001	Dermot Mulroney	1963	NULL	[Edgar]
Lupin the 3rd: Napoleon's Dictionary	1991	Mitsuaki Hoshino	1959	NULL	[Hotel Staff Member]
Firstness	2021	Spencer Jording	NULL	NULL	[Tavi]
Along for the Ride	2022	Dermot Mulroney	1963	NULL	[Robert]
Cam Girl	2014	Mauro Conte	1983	NULL	[Djay]
The Bridge Part 2	2016	Wyatt Nash	1988	NULL	[Ryan Kelly]
Innocent Curse	2017	Yoshiyuki Morishita	1962	NULL	NULL
Amish Abduction	2019	Austin A.J. Abell	NULL	NULL	[Timmy]
For the Love of Mary	1948	Ray Collins	1889	1965	[Harvey Elwood]
The Neanderthal Man	1953	Eric Colmar	NULL	NULL	[Buck Hastings]
Paris Does Strange Things	1956	Renaud Mary	1918	1977	[Fleury]
The Damned	1962	Macdonald Carey	1913	1994	[Simon Wells]
Those Desperate Men Who Smell of Dirt and Death	1969	Antonio Pica	1931	2014	[Sam Powell]
The Angry Guest	1972	Sing Chen	1936	2019	[Chiang Jen - 'Giant']
1984	1984	James Walker	1940	2016	[Syme]
Deep Blood	1990	Claude File	NULL	NULL	[Oceanographer]
Mutant Action	1993	Saturnino García	1935	NULL	[César 'Quimicefa' Ravenstein]
Traffic	2000	Emilio Rivera	1961	NULL	[Salazar Soldier #2]
The Promised Land	2019	Hayate Yukawa	NULL	NULL	[Takeshi Nakamura (child)]
10 Cent Pistol	2014	Emilio Rivera	1961	NULL	[Melville]
Hunt for the Labyrinth Killer	2013	Warren Dycus	NULL	NULL	[Legal Assistant]
Captive	2015	Michael Kenneth Williams	1966	2021	[Lt. John Chestnut]
88	2015	Jesse McCartney	1987	NULL	[Winks]
Victor Crowley	2017	Dave Sheridan	1969	NULL	[Dillon]
Missing You	2016	Bon-gin Goo	NULL	NULL	[Paramedic]
China Salesman	2017	Eriq Ebouaney	1967	NULL	[Sheik Asaid]
Love at First Glance	2017	Jonathan Bennett	1981	NULL	[Victor]
Amish Abduction	2019	Liam Hughes	NULL	NULL	[Caleb]
Objective, Burma!	1945	Henry Hull	1890	1977	[Mark Williams]
The Devil, Probably	1977	Roger Honorat	NULL	NULL	[Commissaire]
The Green Room	1978	Patrick Maléon	NULL	NULL	[Georges]
The Further Adventures of the Wilderness Family	1978	Bruno the Bear	1962	1981	[Samson]
Meantime	1983	Tim Roth	1961	NULL	[Colin]
First Blood	1982	Michael Talbott	1955	NULL	[Balford]
Hercules	1983	Bobby Rhodes	1947	NULL	[King Xenodama]
Death of a Salesman	1985	David Chandler	1950	NULL	[Bernard]
Rosencrantz & Guildenstern Are Dead	1990	Tim Roth	1961	NULL	[Guildenstern]
The Trench	1999	Danny Dyer	1977	NULL	[Lance Cpl. Victor Dell]
The Phantom of the Opera	2004	Gerard Butler	1969	NULL	[The Phantom]
The Game of Their Lives	2005	Gerard Butler	1969	NULL	[Frank Borghi]
The Game of Their Lives	2005	Zachery Ty Bryan	1981	NULL	[Harry Keough]
Just Desserts	2004	Andy Lauer	1965	NULL	[Jacques du Jacques]
Beowulf & Grendel	2005	Gerard Butler	1969	NULL	[Beowulf]
The Undeserved	2004	David Chandler	1950	NULL	[Jack Boorman]
Evoscarion: 2.0 You Can (Not) Advance	2009	Motomu Kiyokawa	1935	2022	[Kouzou Fuyutsuki]
Lovers of Hate	2010	Josh Meyer	1979	NULL	[Chester]
Night Market Hero	2011	Cheng-Ping Chao	1968	NULL	[Bingo King]
Zombae	2022	Ian Alda	1984	NULL	[The Hubby]
Superman: Unbound	2013	Alexander Gould	1994	NULL	[Jimmy Olsen]
Endgame	2015	Xavier Gonzalez	NULL	NULL	[Miguel]
10 000 timmar	2014	Peter Magnusson	1974	NULL	[Eric]
NTR Kathanayakudu	2019	Sumanth	1976	NULL	[Akkineni Nageswara Rao]
Echoes of Fear	2018	Marshal Hilton	1955	NULL	[David]
Amityville: Mt. Misery Rd.	2018	Lloyd Goldstein	NULL	NULL	[Mike Gallagher]
Long Live Rock: Celebrate the Chaos	2019	Jim Breuer	1967	NULL	NULL
Eva	1948	Stig Olin	1920	2008	[Göran]
Punishment Island	1966	Kinzô Shin	1910	1988	NULL
Meantime	1983	Gary Oldman	1958	NULL	[Coxy]
Seeding of a Ghost	1983	Man-Biu Pak	1921	2007	[Taoist]
Sexmission	1984	Juliusz Lubicz-Lisowski	1900	1993	[Maks's Father]
Lucas	1986	Jeremy Piven	1965	NULL	[Spike]
The Couch Trip	1988	Richard Romanus	1943	NULL	[Harvey Michaels]
The Couch Trip	1988	David Clennon	1943	NULL	[Lawrence Baird]
Rosencrantz & Guildenstern Are Dead	1990	Gary Oldman	1958	NULL	[Rosencrantz]
Equation to an Unknown	1980	Nicolas Wojnawicz	NULL	NULL	[Un joueur]
A Warrior's Heart	2011	Kellan Lutz	1985	NULL	[Conor Sullivan]
The Weekend Away	2022	Lujo Kuncevic	1990	NULL	[Mateo]
ATM	2012	Ernesto Griffith	NULL	NULL	[Security Guard]
The Gunman	2015	Ade Oyefeso	NULL	NULL	[Eugene]
Signed, Sealed, Delivered Signed Sealed Delivered	2013	Benjamin Hollingsworth	NULL	NULL	[Charlie]
Trailer Park Boys: Don't Legalize It	2014	Barrie Dunn	NULL	NULL	[Ray]
MFKZ	2017	Alain Dorval	NULL	NULL	[Tigre]
Zindagi Kitni Haseen Hay	2016	Nabeel Zuberi	1991	NULL	[Faraz]
Deadly Inferno	2016	Jacob Richter	NULL	NULL	[Reese]
Prey, in Cold Blood	2016	Gabriel Lane	NULL	NULL	[Cooter]
Innocent Curse	2017	Hideaki Takizawa	1982	NULL	[Kodomo Tsukai]
Lovecut	2020	Marcel Mohab	NULL	NULL	[Bewährungshelfer]
Affair in Trinidad	1952	Howard Wendell	1908	1975	[Anderson]
Counterpoint	1967	Peter Masterson	1934	2018	[Sergeant Calloway]
The Tall Blond Man with One Black Shoe	1972	Jean Obé	1928	2018	[Botrel]
Vigilante Force	1976	Shelly Novack	1944	1978	[D.O. Viner]
The Devil, Probably	1977	Henri de Maublanc	1951	NULL	[Michel]
The Small One	1978	Thurl Ravenscroft	1914	2005	[Potter]
The Small One	1978	Thurl Ravenscroft	1914	2005	[Potter]
Seeding of a Ghost	1983	Hsin-Nan Hung	1960	NULL	[Rapist]
Jaws: The Revenge	1987	Mario Van Peebles	1957	NULL	[Jake]
Uninvited	1987	Clu Gulager	1928	2022	[Albert]
The List	2000	Ben Gazzara	1930	2012	[D.A. Bernard Salman]
The List	2000	Ian MacDonald	NULL	NULL	[Ralph Mackenzie]
A Guy Thing	2003	Jason Lee	1970	NULL	[Paul]
Mission London	2010	David Collings	1940	2020	[Dean Carver]
The Watch	2012	Mel Rodriguez	NULL	NULL	[Chucho]
The Butler	2013	John Cusack	1966	NULL	[Richard Nixon]
The Numbers Station	2013	John Cusack	1966	NULL	[Emerson Kent]
Why Stop Now?	2012	Isiah Whitlock Jr.	1954	NULL	[Black]
Nina Forever	2015	Cian Barry	NULL	NULL	[Rob]
The Husband She Met Online	2013	Jason Gray-Stanford	1970	NULL	[Craig Miller]
My Brilliant Life	2014	Hwang Man-Ik	NULL	NULL	[Radiologist]
The Son of Joseph	2016	Victor Ezenfis	NULL	NULL	[Vincent]
Baahubali 2: The Conclusion	2017	Rajsekhar Aningi	NULL	NULL	[Samantha Raju]
Somebody's Xylophone	2016	Sôsuke Ikematsu	1990	NULL	NULL
China Salesman	2017	Joaquim Tivoukou	NULL	NULL	[Isam]
Christmas Manger	2017	Steve J. Young	NULL	NULL	[Chap]
Piranhas	2019	Ciro Vecchione	NULL	NULL	['O Russ]
The Daniel Tiger Movie: Won't You Be Our Neighbor?	2018	Keegan Hedley	NULL	NULL	[Daniel Tiger]
Deception	1920	Paul Hartmann	1889	1977	[Sir Henry Norris]
The Haunted Castle	1921	Paul Hartmann	1889	1977	[Graf Peter Paul Oetsch]
Camelot	1967	Anthony Rogers	NULL	NULL	[Sir Dinadan]
Bernie	1996	Roland Blanche	1943	1999	[Donald Willis]
When He Didn't Come Home	1998	David Lawrence Brown	NULL	NULL	[Junior Detective]
Chill Factor	1999	Peter Firth	1953	NULL	[Colonel Andrew Brynner]
Madam Q	1996	Yu-Lung Hsiao	NULL	NULL	NULL
Seven Swords	2005	Leon Lai	1966	NULL	[Yang Yuncong]
Girlfriends Reunited	2020	Christopher Allen	NULL	NULL	[Guy 2]
Cute Devil	2018	Takashi Hagino	1973	NULL	NULL
Mardi Gras: Spring Break	2011	Nicholas D'Agosto	1980	NULL	[Mike Morgan]
Moneyboys	2021	Teng-Hui Huang	1981	NULL	[Client Zhang]
The Day After Quarantine	2021	Ant The Barber	NULL	NULL	[Dramatic B-Ball Barber]
Filth	2013	Brian McCardie	NULL	NULL	[Gillman]
Scarecrows	2017	Derek Christoff	NULL	NULL	[The Son]
Deadly Inferno	2016	Michael Xavier	NULL	NULL	[Ray]
Get My Gun	2017	Wayne Gurman	NULL	NULL	[Man at hotel]
City Hunter	2018	Kamel Guenfoud	NULL	NULL	[Mammouth]
Contraband Spain	1955	José Nieto	1903	1982	[Pierre, lead henchman]
The Graduate	1967	Dustin Hoffman	1937	NULL	[Ben Braddock]
Get Mean	1975	Ferdinando Baldi	1917	2007	[Gypsy in Tavern]
Courage fuyons	1979	Michel Beaune	1933	1990	[Le docteur Noël Blanc]
Death of a Salesman	1985	Dustin Hoffman	1937	NULL	[William 'Willy' Loman]
Black	2005	Kenneth Desai	NULL	NULL	[Dr. Mehta]
Mr. Nice	2010	Jamie Harris	1963	NULL	[Patrick Lane]
Hell Bank Presents: Running Ghost	2020	Zeno Koo	NULL	NULL	NULL
10 Cent Pistol	2014	JT Alexander	NULL	NULL	[Jake]
Backgammon	2015	Alex Beh	NULL	NULL	[Gerald]
Trailer Park Boys: Don't Legalize It	2014	John Paul Tremblay	1968	NULL	[Julian]
The Beauty Inside	2015	Beom-su Lee	1970	NULL	[Woo-jin]
Cutterhead	2018	Adrian Heili	NULL	NULL	[Adrian]
Kill Ben Lyk	2018	Dimitri Leonidas	1987	NULL	[Roberto]
Piranhas	2019	Mattia Piano Del Balzo	NULL	NULL	[Briatò]
Happy Birthday Hannah	2018	Hannah Collett Schmidt	NULL	NULL	[Young Rachel]
Fear and Desire	1953	Paul Mazursky	1930	2014	[Sidney]
Skullduggery	1970	Roger C. Carmel	1932	1986	[Otto Kreps]
